,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments,cleaned_employees,Gender_clean
118,2014-08-27 12:31:43,18,Male,United States,CT,No,No,Yes,Rarely,1-5,Yes,Yes,No,No,No,No,Yes,Very easy,No,No,Some of them,No,No,No,unknown,No,unknown,3.0,Male
119,2014-08-27 12:32:24,35,Male,United States,CO,No,No,No,Sometimes,26-100,Yes,Yes,unknown,unknown,No,unknown,unknown,unknown,No,No,Some of them,Yes,Maybe,Maybe,unknown,No,unknown,63.0,Male
120,2014-08-27 12:32:59,29,Male,United States,GA,No,No,No,Never,More than 1000,No,Yes,Yes,Yes,No,Yes,unknown,unknown,Yes,Yes,No,No,No,No,unknown,No,unknown,1001.0,Male
121,2014-08-27 12:33:00,25,Male,United States,DC,No,No,No,Sometimes,26-100,Yes,Yes,unknown,No,No,No,unknown,Very easy,No,No,Some of them,Yes,No,No,unknown,No,unknown,63.0,Male
122,2014-08-27 12:33:23,33,Male,United States,MN,No,Yes,Yes,Sometimes,6-25,Yes,Yes,unknown,No,unknown,unknown,Yes,Very easy,No,No,Yes,Yes,No,Maybe,Yes,No,unknown,15.0,Male
123,2014-08-27 12:33:36,36,Male,United States,WA,No,No,No,Often,6-25,No,Yes,Yes,No,No,No,Yes,unknown,unceratin,No,No,No,No,No,unknown,No,unknown,15.0,Male
124,2014-08-27 12:33:56,27,Male,Canada,unknown,No,No,Yes,Never,100-500,No,No,Yes,unknown,No,No,unknown,Very difficult,unceratin,No,Some of them,Yes,No,Maybe,No,Yes,unknown,300.0,Male
125,2014-08-27 12:34:11,27,Male,United States,WA,No,Yes,No,Never,500-1000,No,Yes,Yes,No,Yes,Yes,Yes,unknown,Yes,No,Some of them,No,No,Yes,unknown,No,unknown,750.0,Male
126,2014-08-27 12:34:13,27,Male,United Kingdom,unknown,No,No,No,Sometimes,6-25,No,Yes,No,No,No,No,unknown,unknown,No,No,Some of them,Some of them,No,No,unknown,No,unknown,15.0,Male
127,2014-08-27 12:34:35,32,M,United States,OR,No,No,Yes,Rarely,100-500,No,Yes,Yes,Yes,No,Yes,Yes,unknown,Yes,No,No,Yes,No,No,unknown,No,unknown,300.0,Male
128,2014-08-27 12:34:48,31,Male,United Kingdom,unknown,No,Yes,No,Sometimes,6-25,No,Yes,No,No,No,No,unknown,Somewhat easy,unceratin,unceratin,No,No,No,No,Yes,No,unknown,15.0,Male
129,2014-08-27 12:34:51,19,male,Slovenia,unknown,No,No,Yes,Sometimes,6-25,No,Yes,unknown,No,No,No,unknown,Somewhat easy,Yes,Yes,Some of them,No,No,No,unknown,No,unknown,15.0,Male
130,2014-08-27 12:34:57,33,Male,United States,IL,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,No,unknown,Very easy,unceratin,No,Yes,Some of them,No,Yes,No,No,unknown,1001.0,Male
131,2014-08-27 12:35:23,32,male,United States,CA,No,No,No,Rarely,1-5,Yes,Yes,No,Yes,No,No,unknown,Very difficult,unceratin,No,Yes,Some of them,No,Yes,unknown,No,unknown,3.0,Male
132,2014-08-27 12:36:03,27,Male,United States,NE,No,No,No,Never,26-100,No,Yes,unknown,unknown,unknown,unknown,unknown,unknown,No,No,Yes,Yes,Maybe,Maybe,unknown,No,unknown,63.0,Male
133,2014-08-27 12:36:18,38,Male,Costa Rica,unknown,No,No,No,Sometimes,26-100,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Yes,No,No,unknown,63.0,Male
134,2014-08-27 12:36:53,24,Male,Canada,unknown,No,No,Yes,Never,26-100,No,Yes,unknown,No,No,No,unknown,unknown,No,No,Some of them,Yes,Maybe,Yes,unknown,No,unknown,63.0,Male
135,2014-08-27 12:37:09,39,M,United Kingdom,unknown,No,No,No,Never,26-100,No,No,No,No,No,No,unknown,unknown,Yes,unceratin,No,No,No,No,unknown,No,unknown,63.0,Male
136,2014-08-27 12:37:26,28,Male,United Kingdom,unknown,No,No,No,Never,6-25,No,Yes,unknown,No,No,No,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,unknown,15.0,Male
137,2014-08-27 12:37:31,39,Male,United States,IA,No,No,Yes,Often,More than 1000,No,Yes,Yes,unknown,No,No,unknown,Somewhat easy,No,No,Yes,Yes,No,No,unknown,No,unknown,1001.0,Male
138,2014-08-27 12:37:50,29,Female,United States,MD,No,No,No,Sometimes,6-25,No,Yes,unknown,No,No,unknown,unknown,Somewhat easy,unceratin,No,Some of them,No,No,No,unknown,No,unknown,15.0,Female
139,2014-08-27 12:37:50,22,m,Austria,unknown,No,No,No,Sometimes,6-25,Yes,Yes,unknown,No,unknown,No,unknown,Somewhat easy,No,No,Some of them,Some of them,No,No,unknown,No,unknown,15.0,Male
140,2014-08-27 12:38:11,38,Male,United States,OR,No,Yes,Yes,Sometimes,100-500,No,Yes,unknown,No,unknown,unknown,unknown,unknown,unceratin,No,Some of them,Yes,No,No,unknown,No,unknown,300.0,Male
141,2014-08-27 12:38:18,37,Male,United Kingdom,unknown,Yes,No,Yes,Sometimes,More than 1000,No,No,No,Yes,Yes,Yes,Yes,Very difficult,Yes,Yes,Some of them,No,No,Maybe,Yes,No,I'm not a permanent employee so do not get they benefits they get.My client is extremely supportive of permanent staff with mental health issues.,1001.0,Male
142,2014-08-27 12:38:25,35,M,United States,TX,No,No,No,Never,26-100,Yes,No,unknown,unknown,unknown,unknown,unknown,unknown,Yes,No,Some of them,No,No,Maybe,unknown,No,unknown,63.0,Male
144,2014-08-27 12:39:18,30,Female,United States,PA,No,Yes,No,Sometimes,More than 1000,Yes,Yes,unknown,unknown,No,unknown,unknown,unknown,unceratin,unceratin,Some of them,Some of them,No,Maybe,unknown,No,I'd be more worried about coworkers and workplace culture than the employer--they're probably legally obligated to do some things but reputation among people I work with is something else. For instance I've heard people make snide remarks about men taking paternity leave I don't want to know what they'd say about mental health leave.,300.0,Female
145,2014-08-27 12:39:21,37,Male,United States,IN,No,Yes,Yes,Rarely,100-500,No,No,Yes,Yes,Yes,Yes,unknown,Somewhat easy,unceratin,unceratin,Some of them,Yes,Maybe,Maybe,unknown,No,unknown,15.0,Male
146,2014-08-27 12:39:48,24,M,United Kingdom,unknown,No,No,No,Never,6-25,No,Yes,No,No,No,No,Yes,unknown,unceratin,unceratin,No,Some of them,No,No,unknown,No,unknown,15.0,Male
147,2014-08-27 12:39:57,23,Male,United States,WV,No,No,No,Sometimes,6-25,No,No,No,No,No,No,No,Somewhat easy,Yes,Yes,No,No,No,No,No,No,unknown,300.0,Male
148,2014-08-27 12:40:03,30,male,Ireland,unknown,No,No,Yes,Rarely,100-500,No,Yes,No,Yes,Yes,Yes,unknown,Somewhat easy,Yes,No,Some of them,No,No,No,No,Yes,unknown,300.0,Male
149,2014-08-27 12:40:06,29,Female,United States,MI,No,No,No,Sometimes,100-500,Yes,Yes,unknown,unknown,No,unknown,unknown,unknown,unceratin,No,No,Some of them,No,Maybe,unknown,No,unknown,3.0,Female
150,2014-08-27 12:40:36,19,Male,Canada,unknown,Yes,Yes,No,Sometimes,1-5,Yes,Yes,unknown,unknown,No,Yes,Yes,Somewhat easy,unceratin,No,Some of them,Some of them,Maybe,Maybe,unknown,No,unknown,63.0,Male
151,2014-08-27 12:40:53,32,male,United States,CA,No,Yes,No,Never,26-100,No,Yes,unknown,unknown,No,No,unknown,Very easy,No,No,Some of them,Some of them,No,Maybe,No,No,unknown,15.0,Male
152,2014-08-27 12:41:04,28,male,Poland,unknown,No,No,No,Rarely,6-25,Yes,Yes,No,No,No,No,unknown,unknown,No,No,Yes,Yes,Maybe,Yes,Yes,No,unknown,15.0,Male
153,2014-08-27 12:41:20,36,Male,United States,IL,No,No,No,Never,6-25,No,Yes,unknown,unknown,unknown,unknown,unknown,unknown,No,No,Some of them,Some of them,Maybe,Maybe,unknown,No,unknown,1001.0,Male
154,2014-08-27 12:41:59,37,Male,United Kingdom,unknown,No,Yes,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Yes,unceratin,Some of them,No,No,Yes,No,Yes,unknown,63.0,Male
155,2014-08-27 12:42:24,25,Male,United States,IL,No,Yes,Yes,Sometimes,26-100,No,No,unknown,No,No,unknown,unknown,Somewhat difficult,unceratin,No,Some of them,Some of them,No,Maybe,No,No,unknown,1001.0,Male
156,2014-08-27 12:42:52,27,Male,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,unknown,No,No,unknown,unknown,unknown,No,No,No,Some of them,No,Maybe,unknown,No,unknown,63.0,Male
157,2014-08-27 12:43:28,26,male,United States,OK,No,No,No,Often,26-100,No,No,unknown,unknown,No,No,unknown,unknown,Yes,unceratin,Some of them,Yes,No,Maybe,No,No,unknown,63.0,Male
158,2014-08-27 12:43:28,27,male,United States,UT,No,No,Yes,Rarely,26-100,Yes,Yes,No,Yes,No,No,unknown,Somewhat difficult,unceratin,No,Some of them,Yes,No,No,unknown,Yes,Had a co-worker disappear from work for a few weeks and then come back to let everyone know he was bipolar. His responsibilities and schedule were adjusted to accommodate but he got worse didn't show up didn't work etc and was eventually let go.It was tough because on the one hand he was struggling with some mental health issues but on the other hand he went through a period of months where he wasn't performing.,63.0,Male
159,2014-08-27 12:43:40,25,Male,United States,IL,No,Yes,Yes,Sometimes,26-100,No,Yes,unknown,unknown,No,No,unknown,Very easy,unceratin,No,Some of them,No,No,No,unknown,Yes,Family history of depression.  Currently dealing with depression and anxiety as well as drug addition.Employer provides & pays premiums on insurance which covers therapy and prescriptions.  Employer allows work-from-home and unlimited PTO which makes episodes easier to control.I don't speak of my problems to anyone at work except for the people that I consider friends and even then I don't go into great detail.I would never bring up a mental health issue during an interview for fear of discrimination and rejection (and therefore greater depression).  One co-worker had serious anxiety problems and would not inform his team of episodes and was eventually let go for being unresponsive.,1001.0,Male
160,2014-08-27 12:43:53,36,Male,United Kingdom,unknown,No,No,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,unceratin,unceratin,Some of them,Some of them,No,Maybe,unknown,Yes,I feel that my employer and colleagues have created my mental health issue. Additionally I have contributed to this by staying in the same job with the same employer for 10+ years.,750.0,Male
161,2014-08-27 12:44:51,25,F,United States,NY,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,No,No,No,unknown,unknown,Yes,Yes,Some of them,Some of them,No,No,unknown,No,unknown,1001.0,Female
162,2014-08-27 12:44:51,31,M,United States,CA,No,No,No,Never,More than 1000,No,Yes,Yes,No,No,Yes,unknown,unknown,No,No,Some of them,Some of them,No,No,unknown,No,unknown,15.0,Male
163,2014-08-27 12:45:44,26,male,United States,MA,No,Yes,No,Rarely,6-25,No,Yes,unknown,No,No,No,unknown,unknown,unceratin,No,Some of them,Yes,No,No,unknown,No,unknown,3.0,Male
164,2014-08-27 12:46:03,33,F,United States,WA,Yes,Yes,Yes,Sometimes,1-5,No,Yes,No,Yes,Yes,Yes,Yes,Very difficult,No,No,Some of them,Yes,No,Yes,Yes,No,Many of these questions become irrelevant once 'Yes' is selected for 'Are you self-employed'.  It would be preferable for there to be a 'Not Relevant' option on these.,3.0,Female
165,2014-08-27 12:47:25,27,Woman,United Kingdom,unknown,Yes,Yes,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,No,as a UK-based company we don't have any medical provisions as it's all provided on the National Health Service (for now!) However if we do need to take days off for any kind of health problems everyone is understanding :),63.0,Female
166,2014-08-27 12:48:06,34,Male,United States,MN,No,No,No,Never,26-100,No,Yes,No,No,No,No,unknown,Very easy,unceratin,No,Some of them,Some of them,No,Maybe,unknown,No,unknown,15.0,Male
167,2014-08-27 12:48:29,42,male,United States,CA,No,No,No,Sometimes,6-25,No,Yes,No,Yes,No,No,unknown,Very difficult,unceratin,No,Yes,Yes,No,Maybe,No,No,unknown,3.0,Male
168,2014-08-27 12:48:37,23,male,Ireland,unknown,Yes,Yes,No,Sometimes,1-5,No,Yes,No,No,No,No,unknown,Very difficult,Yes,No,No,No,No,Maybe,No,No,unknown,300.0,Male
169,2014-08-27 12:48:39,24,Male,United Kingdom,unknown,No,No,No,Rarely,100-500,No,Yes,unknown,unknown,Yes,unknown,unknown,Very easy,unceratin,unceratin,Some of them,Some of them,No,Maybe,unknown,No,unknown,1001.0,Male
170,2014-08-27 12:48:40,26,Male,United Kingdom,unknown,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,unknown,unknown,Yes,Somewhat easy,No,No,Yes,Yes,No,No,unknown,No,My employer employs 17k people worldwide and my previous employer only 140 globally both have been very supportive and accommodating with my moderate depression and intense anxiety.,15.0,Male
171,2014-08-27 12:48:51,31,Male,United Kingdom,unknown,Yes,No,Yes,Often,6-25,No,Yes,unknown,No,No,No,unknown,unknown,unceratin,No,Some of them,Yes,No,Maybe,unknown,No,unknown,1001.0,Male
172,2014-08-27 12:49:21,22,M,India,unknown,No,No,Yes,Never,More than 1000,No,Yes,unknown,unknown,No,No,unknown,Very difficult,Yes,unceratin,No,No,Maybe,Maybe,No,No,unknown,15.0,Male
173,2014-08-27 12:49:27,23,Female,United States,NC,No,No,No,Sometimes,6-25,No,Yes,unknown,No,No,unknown,unknown,unknown,unceratin,unceratin,Some of them,Yes,No,Maybe,Yes,No,unknown,1001.0,Female
174,2014-08-27 12:49:30,34,Female,Canada,unknown,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,No,unknown,Somewhat easy,No,No,Some of them,Yes,No,No,No,No,unknown,63.0,Female
175,2014-08-27 12:49:39,31,male,United States,MO,No,No,No,Never,26-100,No,Yes,unknown,unknown,No,unknown,unknown,unknown,unceratin,No,No,Some of them,No,Maybe,unknown,No,unknown,300.0,Male
176,2014-08-27 12:50:36,28,Male,United Kingdom,unknown,No,No,No,Sometimes,100-500,No,No,No,unknown,No,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,unknown,15.0,Male
177,2014-08-27 12:50:57,32,Female,United States,MA,No,No,Yes,Often,6-25,Yes,Yes,Yes,unknown,unknown,unknown,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,Yes,I am not sure about my company's healthcare because I've opted out of it and I'm covered under another policy.I currently work at a great company though in past jobs I don't think I would have felt comfortable talking about mental health at all.,3.0,Female
178,2014-08-27 12:51:25,45,F,United States,CA,No,No,Yes,Sometimes,1-5,No,Yes,Yes,No,No,No,Yes,Somewhat difficult,No,No,Yes,Yes,No,No,Yes,No,In small startups it is very hard to keep mental health issues truly private no matter what management does.,15.0,Female
179,2014-08-27 12:51:36,33,Male,United States,TX,No,No,No,Sometimes,6-25,Yes,Yes,unknown,No,No,No,unknown,Very easy,No,No,Yes,Yes,No,Maybe,unknown,No,A close family member of mine struggles with mental health so I try not to stigmatize it. My employers/coworkers also seem compassionate toward any kind of health or family needs.,15.0,Male
180,2014-08-27 12:51:42,29,male,Mexico,unknown,No,No,No,Never,6-25,Yes,Yes,No,No,No,No,No,unknown,unceratin,unceratin,No,Yes,Maybe,Yes,No,No,unknown,15.0,Male
181,2014-08-27 12:51:50,26,f,India,unknown,Yes,No,No,Sometimes,6-25,No,No,No,No,No,No,unknown,Somewhat easy,unceratin,unceratin,Some of them,Some of them,No,No,unknown,No,unknown,63.0,Female
182,2014-08-27 12:51:51,28,Female,United Kingdom,unknown,No,No,No,Never,26-100,No,Yes,unknown,No,No,unknown,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Maybe,unknown,No,unknown,1001.0,Female
183,2014-08-27 12:51:55,45,M,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,unknown,unknown,unknown,unknown,unknown,unknown,Yes,Yes,Some of them,Some of them,No,No,unknown,No,unknown,1001.0,Male
184,2014-08-27 12:52:08,43,Male,United States,WA,No,Yes,Yes,Often,More than 1000,Yes,Yes,Yes,unknown,No,unknown,unknown,Very difficult,Yes,unceratin,No,No,No,No,No,No,unknown,750.0,Male
185,2014-08-27 12:52:46,37,male,United States,MA,No,No,No,Sometimes,500-1000,Yes,Yes,Yes,No,No,No,unknown,unknown,Yes,No,Some of them,No,Maybe,Yes,No,No,unknown,15.0,Male
186,2014-08-27 12:52:49,24,Male,United Kingdom,unknown,No,No,No,Sometimes,6-25,No,Yes,unknown,No,No,unknown,unknown,Somewhat easy,unceratin,No,Some of them,Yes,Maybe,Yes,Yes,No,unknown,15.0,Male
187,2014-08-27 12:53:00,26,Male,France,unknown,No,No,No,Sometimes,6-25,Yes,Yes,No,Yes,No,No,unknown,Somewhat easy,No,No,Some of them,No,No,Maybe,Yes,No,unknown,3.0,Male
188,2014-08-27 12:53:05,23,male,United Kingdom,unknown,No,Yes,No,Sometimes,1-5,Yes,Yes,unknown,No,No,No,unknown,unknown,No,No,Some of them,Yes,Maybe,Yes,unknown,No,unknown,1001.0,Male
189,2014-08-27 12:53:13,35,Female,United States,CA,No,Yes,Yes,Never,More than 1000,No,Yes,Yes,unknown,unknown,No,Yes,Somewhat easy,unceratin,No,No,No,No,No,unknown,No,unknown,3.0,Female
190,2014-08-27 12:53:15,38,Female,South Africa,unknown,Yes,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,unceratin,unceratin,Some of them,Some of them,No,Maybe,unknown,Yes,unknown,63.0,Female
191,2014-08-27 12:53:40,28,Male,United States,MI,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,unknown,Somewhat easy,unceratin,unceratin,Some of them,No,No,Maybe,No,No,unknown,63.0,Male
192,2014-08-27 12:54:11,28,Male,Russia,unknown,No,No,No,Sometimes,26-100,No,Yes,No,No,No,No,unknown,unknown,Yes,unceratin,No,No,No,Maybe,unknown,No,unknown,15.0,Male
193,2014-08-27 12:54:11,35,Male,United States,CA,No,No,Yes,Rarely,6-25,No,Yes,No,No,No,No,Yes,unknown,No,No,Some of them,Yes,No,No,unknown,No,unknown,300.0,Male
194,2014-08-27 12:54:30,32,female,Germany,unknown,No,No,No,Sometimes,100-500,No,Yes,No,No,No,No,unknown,Very difficult,Yes,Yes,Some of them,No,No,No,No,Yes,Too many people even especially IT considered mental health issues as a choice or something people can freely act about. You are depressed: take vacation. You feel weird: admit it is physical (otherwise it is not serious) go and see a doctor (and if you are on sick leave too many days you will get fired). You don't feel good today: take a holiday but don't work from home. In startup there is what I call the tyranny of happiness: you have to look happy to be accepted and to be worked with. At some point playing a role can definitely make the mental health issue worse and it is also a threat to diversity :(I don't like to call mental health issues an issue but actually when it comes to company field it too often becomes an issue and this is sad because working is sometimes better than medication. It is a vicious circle: people are scared of speaking about it so they don't inform their coworkers about what mental health is for real and so coworkers are so scared on a regular basis that the people with mental health issues keep it for themselves. ,15.0,Female
195,2014-08-27 12:54:47,31,Mal,Italy,unknown,Yes,Yes,No,Never,6-25,No,Yes,No,No,No,No,unknown,Somewhat easy,unceratin,unceratin,Some of them,Some of them,No,Maybe,unknown,No,unknown,750.0,Male
196,2014-08-27 12:55:01,35,Female,United States,NY,No,No,No,Never,500-1000,Yes,Yes,unknown,unknown,No,No,unknown,unknown,unceratin,unceratin,Some of them,No,No,No,unknown,No,unknown,1001.0,Female
197,2014-08-27 12:55:38,26,Male,United States,CA,No,No,No,Rarely,More than 1000,No,Yes,Yes,No,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,No,No,unknown,15.0,Male
198,2014-08-27 12:56:13,27,Male,United States,TN,No,Yes,No,Sometimes,6-25,Yes,Yes,Yes,Yes,No,No,unknown,Somewhat easy,unceratin,unceratin,Some of them,Some of them,No,Maybe,Yes,No,unknown,1001.0,Male
199,2014-08-27 12:56:56,28,Male,United Kingdom,unknown,No,Yes,Yes,Sometimes,More than 1000,No,Yes,unknown,No,No,No,unknown,unknown,unceratin,unceratin,Some of them,No,No,Maybe,unknown,No,unknown,63.0,Male
200,2014-08-27 12:57:38,27,Female,United States,OR,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,unknown,Very easy,No,No,Some of them,Some of them,No,No,Yes,No,My seniority at the company and rapport with the owners has helped me gain support for seeking help regarding my mental health as well as being able to take time off or work from home when an episode starts.However I don't feel that the company's stance on mental health is as clear as say something like vision or dental.  There's very much a stigma.,750.0,Female
201,2014-08-27 12:57:52,34,female,United States,MN,No,No,Yes,Sometimes,500-1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,unceratin,No,Some of them,Yes,No,No,Yes,No,unknown,15.0,Female
202,2014-08-27 12:58:10,41,male,United States,FL,No,No,Yes,Often,6-25,Yes,Yes,No,unknown,No,No,unknown,Very difficult,unceratin,unceratin,Some of them,Some of them,Maybe,Maybe,unknown,No,unknown,3.0,Male
203,2014-08-27 12:58:42,37,Male,Ireland,unknown,No,No,No,Sometimes,1-5,No,Yes,No,Yes,No,No,unknown,Very difficult,Yes,No,No,No,No,Yes,unknown,No,When you are an introvert people don't notice if you are depressed. Its a vicious cycle of sorts.,300.0,Male
204,2014-08-27 13:00:38,34,male,Austria,unknown,No,Yes,No,Sometimes,100-500,Yes,Yes,unknown,No,unknown,unknown,unknown,Very easy,No,No,Yes,Yes,No,No,Yes,No,unknown,300.0,Male
205,2014-08-27 13:02:14,32,Male,United Kingdom,unknown,No,Yes,Yes,Sometimes,100-500,Yes,Yes,unknown,unknown,No,No,unknown,Somewhat difficult,Yes,unceratin,No,No,No,No,No,Yes,I've answered 'Yes' on remote working but 50% is the maximum time we're allowed.The branch of the company I work for doesn't offer any medical benefits. It's not as common in the UK as we have the NHS for the moment. There are international branches that may so I've answered 'Don't know'.,15.0,Male
206,2014-08-27 13:03:05,21,Male,Canada,unknown,No,No,Yes,Sometimes,6-25,Yes,Yes,No,Yes,No,No,unknown,Somewhat difficult,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,unknown,63.0,Male
207,2014-08-27 13:04:18,30,M,United States,MA,No,No,Yes,Often,26-100,No,Yes,No,Yes,No,No,Yes,Somewhat easy,unceratin,No,Yes,Yes,No,Maybe,unknown,No,unknown,63.0,Male
208,2014-08-27 13:04:45,24,male,United States,KS,No,No,No,Never,26-100,No,Yes,unknown,unknown,No,unknown,unknown,unknown,No,No,Some of them,Yes,No,No,unknown,No,unknown,300.0,Male
